rate,term,payment
0.0475833269,30.0000000000,522.1497000000
0.0796771264,15.0000000000,953.7891000000
0.0649215608,30.0000000000,631.5523000000
0.0537600630,15.0000000000,810.5186000000
0.1061123117,15.0000000000,1112.3047000000
0.0591689010,15.0000000000,839.3733000000
0.0645507894,30.0000000000,629.1167000000
0.1073523450,15.0000000000,1120.0268000000
0.0816824217,30.0000000000,745.5267000000
0.0724891108,15.0000000000,912.8015000000
0.0750448200,30.0000000000,699.5214000000
0.0661688470,15.0000000000,877.5458000000
0.0576947443,30.0000000000,584.8106000000
0.0644143649,30.0000000000,628.2215000000
0.0600825021,15.0000000000,844.3026000000
0.0725861775,30.0000000000,682.7609000000
0.0736847281,30.0000000000,690.2304000000
0.0932332085,15.0000000000,1033.5900000000
0.0851147806,15.0000000000,985.4125000000
0.0741788342,30.0000000000,693.6002000000
0.0910784787,30.0000000000,812.3947000000
0.0883924520,30.0000000000,793.0830000000
0.0854137588,30.0000000000,771.8477000000
0.0461152274,15.0000000000,770.7052000000
0.0456124973,30.0000000000,510.3311000000
0.0719183106,15.0000000000,909.5871000000
0.0653556220,15.0000000000,873.0635000000
0.0517120388,30.0000000000,547.3334000000
0.1046284104,30.0000000000,911.9623000000
0.0548600270,30.0000000000,566.9111000000
0.0568483555,30.0000000000,579.4398000000
0.0714678687,15.0000000000,907.0547000000
0.0783684527,30.0000000000,722.4228000000
0.0374791474,30.0000000000,462.9973000000
0.0657609210,15.0000000000,875.2959000000
0.0879635606,30.0000000000,790.0135000000
0.0495793536,30.0000000000,534.2538000000
0.0740266905,30.0000000000,692.5619000000
0.0557350115,15.0000000000,820.9890000000
0.0863891130,15.0000000000,992.8991000000
0.0602602930,15.0000000000,845.2637000000
0.0558586447,30.0000000000,573.1879000000
0.0765118742,30.0000000000,709.5961000000
0.0579244842,15.0000000000,832.6848000000
0.0746785226,15.0000000000,925.1865000000
0.0814855089,15.0000000000,964.2476000000
0.0780407992,30.0000000000,720.1530000000
0.0559150065,30.0000000000,573.5431000000
0.0606067066,15.0000000000,847.1381000000
0.0669780518,15.0000000000,882.0182000000
0.0327679021,15.0000000000,703.9716000000
0.0640646351,15.0000000000,865.9735000000
0.1073357025,30.0000000000,932.2465000000
0.0815177781,30.0000000000,744.3727000000
0.1125083741,15.0000000000,1152.3975000000
0.0572667771,15.0000000000,829.1618000000
0.0839191194,30.0000000000,761.2664000000
0.0762330246,30.0000000000,707.6770000000
0.0821645011,15.0000000000,968.1896000000
0.0746570713,30.0000000000,696.8678000000
0.0683775636,15.0000000000,889.7821000000
0.0423378437,15.0000000000,751.4580000000
0.0445449281,30.0000000000,503.9850000000
0.0578660311,15.0000000000,832.3714000000
0.0327568398,15.0000000000,703.9177000000
0.0821831520,30.0000000000,749.0403000000
0.0780686395,15.0000000000,944.5358000000
0.0255693483,15.0000000000,669.4727000000
0.0524861567,30.0000000000,552.1180000000
0.0597507707,15.0000000000,842.5109000000
0.0432686982,15.0000000000,756.1748000000
0.0904562199,15.0000000000,1016.9823000000
0.0690415426,30.0000000000,658.8780000000
0.0960619477,15.0000000000,1050.6421000000
0.0680318713,30.0000000000,652.1375000000
0.0728382402,30.0000000000,684.4720000000
0.0926183802,15.0000000000,1029.9017000000
0.0849276822,15.0000000000,984.3157000000
0.0804896715,15.0000000000,958.4811000000
0.1097246081,30.0000000000,950.2430000000
0.1140405436,15.0000000000,1162.0972000000
0.0647230685,15.0000000000,869.5857000000
0.0847887754,15.0000000000,983.5018000000
0.0373864621,15.0000000000,726.6593000000
0.0764217767,30.0000000000,708.9758000000
0.0670538735,30.0000000000,645.6354000000
0.0633464183,15.0000000000,862.0428000000
0.0993052853,30.0000000000,872.4422000000
0.1051770129,15.0000000000,1106.4966000000
0.0697921392,15.0000000000,897.6666000000
0.0895806851,30.0000000000,801.6074000000
0.0825725591,15.0000000000,970.5625000000
0.0438360870,15.0000000000,759.0582000000
0.0694717702,30.0000000000,661.7587000000
0.0349703091,15.0000000000,714.7367000000
0.0527019255,30.0000000000,553.4550000000
0.0298762058,15.0000000000,689.9864000000
0.1169025872,15.0000000000,1180.3132000000
0.0512957659,30.0000000000,544.7686000000
0.0774228333,30.0000000000,715.8791000000
0.0599380557,15.0000000000,843.5222000000
0.0602230264,30.0000000000,600.9852000000
0.0825898218,15.0000000000,970.6630000000
0.0802108935,30.0000000000,735.2353000000
0.0646778940,30.0000000000,629.9512000000
0.0574568849,30.0000000000,583.2990000000
0.0901080050,15.0000000000,1014.9092000000
0.0578020366,15.0000000000,832.0283000000
0.0412197155,15.0000000000,745.8151000000
0.0651018555,30.0000000000,632.7380000000
0.0881519240,30.0000000000,791.3611000000
0.0692806182,30.0000000000,660.4782000000
0.0710227081,15.0000000000,904.5557000000
0.0940857954,15.0000000000,1038.7153000000
0.0584675245,15.0000000000,835.5999000000
0.0788731887,15.0000000000,949.1584000000
0.1070114406,15.0000000000,1117.9014000000
0.0473836945,15.0000000000,777.2319000000
0.0481146303,30.0000000000,525.3585000000
0.0700732142,15.0000000000,899.2376000000
0.0439036279,30.0000000000,500.1918000000
0.0775854210,15.0000000000,941.7651000000
0.0662213103,30.0000000000,640.1213000000
0.0771579478,15.0000000000,939.3175000000
0.0247899158,30.0000000000,394.0295000000
0.0535509165,30.0000000000,558.7308000000
0.0913651786,30.0000000000,814.4649000000
0.0815439857,15.0000000000,964.5868000000
0.0532520784,30.0000000000,556.8711000000
0.0396753538,15.0000000000,738.0621000000
0.0474322404,30.0000000000,521.2390000000
0.0453085195,30.0000000000,508.5201000000
0.1127605555,30.0000000000,973.2405000000
0.0848338483,30.0000000000,767.7363000000
0.0671440397,30.0000000000,646.2337000000
0.0503508854,15.0000000000,792.6227000000
0.0769876931,30.0000000000,712.8753000000
0.0513334228,15.0000000000,797.7571000000
0.0618668776,15.0000000000,853.9760000000
0.0635583744,30.0000000000,622.6171000000
0.0461509084,15.0000000000,770.8884000000
0.0527509873,15.0000000000,805.1980000000
0.0456301904,30.0000000000,510.4366000000
0.1029986753,15.0000000000,1093.0242000000
0.0527289911,15.0000000000,805.0823000000
0.0383150076,30.0000000000,467.7524000000
0.0882292138,30.0000000000,791.9143000000
0.0521694925,15.0000000000,802.1410000000
0.0717534608,15.0000000000,908.6599000000
0.0489640907,15.0000000000,785.4079000000
0.0976575502,15.0000000000,1060.3202000000
0.0780513597,15.0000000000,944.4367000000
0.0900070436,15.0000000000,1014.3085000000
0.0638491724,15.0000000000,864.7933000000
0.0740215473,30.0000000000,692.5268000000
0.0870479318,30.0000000000,783.4739000000
0.0991035728,30.0000000000,870.9545000000
0.0818614688,15.0000000000,966.4293000000
0.0797590025,30.0000000000,732.0852000000
0.0739754437,30.0000000000,692.2123000000
0.0529051108,30.0000000000,554.7155000000
0.0415764614,15.0000000000,747.6128000000
0.0697037113,15.0000000000,897.1726000000
0.0522896735,30.0000000000,550.9017000000
0.0570581711,30.0000000000,580.7691000000
0.0692651791,15.0000000000,894.7251000000
0.0714489543,15.0000000000,906.9484000000
0.0959587180,30.0000000000,847.8580000000
0.0413489265,30.0000000000,485.2247000000
0.0592843581,30.0000000000,594.9573000000
0.0885430965,30.0000000000,794.1621000000
0.0662655941,30.0000000000,640.4141000000
0.0579912009,15.0000000000,833.0427000000
0.0779440855,15.0000000000,943.8213000000
0.0845486154,30.0000000000,765.7168000000
0.0637326231,15.0000000000,864.1552000000
0.0521435952,30.0000000000,549.9983000000
0.0937990297,30.0000000000,832.1059000000
0.0592076478,15.0000000000,839.5821000000
0.0960212272,30.0000000000,848.3153000000
0.1000725400,15.0000000000,1075.0489000000
0.0730736342,15.0000000000,916.0994000000
0.0812908595,15.0000000000,963.1191000000
0.0786401150,30.0000000000,724.3068000000
0.0916076232,30.0000000000,816.2168000000
0.0639137577,30.0000000000,624.9413000000
0.0834660186,15.0000000000,975.7685000000
0.0792304779,15.0000000000,951.2150000000
0.0768249180,30.0000000000,711.7529000000
0.0597869680,30.0000000000,598.1816000000
0.0595380969,30.0000000000,596.5841000000
0.0746134006,15.0000000000,924.8168000000
0.0862108792,30.0000000000,777.5114000000
0.0713444888,15.0000000000,906.3617000000
0.0651111832,15.0000000000,871.7187000000
0.0517775725,15.0000000000,800.0843000000
0.0433682995,30.0000000000,497.0364000000
0.0904914431,15.0000000000,1017.1922000000
0.0696014819,30.0000000000,662.6282000000
0.0595618943,30.0000000000,596.7368000000
0.0721278882,30.0000000000,679.6542000000
0.0254527058,15.0000000000,668.9224000000
0.1105301322,15.0000000000,1139.9281000000
0.0595778671,15.0000000000,841.5779000000
0.0835476720,30.0000000000,758.6445000000
0.0544279671,15.0000000000,814.0511000000
0.0835197762,30.0000000000,758.4477000000
0.0818886375,30.0000000000,746.9730000000
0.1010564940,30.0000000000,885.3887000000
0.0567951673,30.0000000000,579.1030000000
0.0432834628,15.0000000000,756.2497000000
0.0182720794,30.0000000000,361.0387000000
0.0607665494,15.0000000000,848.0038000000
0.1165767747,30.0000000000,1002.3395000000
0.0734886594,15.0000000000,918.4448000000
0.0806093762,30.0000000000,738.0171000000
0.0926932969,15.0000000000,1030.3508000000
0.0691218903,30.0000000000,659.4156000000
0.0473318949,30.0000000000,520.6346000000
0.0439668134,15.0000000000,759.7235000000
0.0710275278,30.0000000000,672.2176000000
0.0841611859,15.0000000000,979.8289000000
0.0650332130,15.0000000000,871.2900000000
0.0759184600,15.0000000000,932.2393000000
0.1055467852,30.0000000000,918.8297000000
0.0724419159,15.0000000000,912.5355000000
0.0771419119,15.0000000000,939.2258000000
0.0597052890,30.0000000000,597.6571000000
0.0715834845,15.0000000000,907.7043000000
0.0371626668,30.0000000000,461.2035000000
0.0426732503,15.0000000000,753.1555000000
0.0735659251,15.0000000000,918.8818000000
0.1187553571,15.0000000000,1192.1723000000
0.0562550269,30.0000000000,575.6881000000
0.0571304685,15.0000000000,828.4327000000
0.0610718970,15.0000000000,849.6588000000
0.0738446503,15.0000000000,920.4591000000
0.0600072236,30.0000000000,599.5970000000
0.1058930148,30.0000000000,921.4223000000
0.0728466579,15.0000000000,914.8181000000
0.0026021621,30.0000000000,288.7913000000
0.1006864338,30.0000000000,882.6483000000
0.0580107878,30.0000000000,586.8217000000
0.0780670994,30.0000000000,720.3351000000
0.0814807579,30.0000000000,744.1133000000
0.0870758358,30.0000000000,783.6729000000
0.0761584979,30.0000000000,707.1644000000
0.0635451570,15.0000000000,863.1295000000
0.0364290413,15.0000000000,721.9208000000
0.0806256102,15.0000000000,959.2672000000
0.0679641245,15.0000000000,887.4847000000
0.0791945154,30.0000000000,728.1572000000
0.0595907618,15.0000000000,841.6475000000
0.0517141094,15.0000000000,799.7515000000
0.0750472745,30.0000000000,699.5383000000
0.0531311932,30.0000000000,556.1196000000
0.0273315785,30.0000000000,407.3496000000
0.0637452511,15.0000000000,864.2244000000
0.0888422536,15.0000000000,1007.3910000000
0.0695342730,15.0000000000,896.2265000000
0.0694027530,15.0000000000,895.4925000000
0.0540433467,30.0000000000,561.8014000000
0.0681275780,15.0000000000,888.3926000000
0.0695790908,15.0000000000,896.4767000000
0.0894742085,15.0000000000,1011.1411000000
0.0642552907,30.0000000000,627.1784000000
0.0576994969,15.0000000000,831.4787000000
0.0862777411,30.0000000000,777.9871000000
0.0926166173,15.0000000000,1029.8911000000
0.0726991645,30.0000000000,683.5277000000
0.1009533335,15.0000000000,1080.4449000000
0.0708857826,30.0000000000,671.2620000000
0.0558657129,15.0000000000,821.6846000000
0.0337641603,15.0000000000,708.8290000000
0.0772241341,15.0000000000,939.6963000000
0.0653519626,30.0000000000,634.3845000000
0.0419627564,30.0000000000,488.7998000000
0.0551529944,30.0000000000,568.7493000000
0.0614354852,15.0000000000,851.6318000000
0.0659782032,15.0000000000,876.4939000000
0.0669363994,30.0000000000,644.8562000000
0.0751411270,30.0000000000,700.1811000000
0.0836743236,30.0000000000,759.5381000000
0.0393577875,15.0000000000,736.4738000000
0.0644406086,30.0000000000,628.3937000000
0.0919955406,15.0000000000,1026.1719000000
0.0466488250,15.0000000000,773.4469000000
0.0697056457,30.0000000000,663.3268000000
0.0606205069,15.0000000000,847.2129000000
0.0924298305,15.0000000000,1028.7719000000
0.0586451847,30.0000000000,590.8680000000
0.0807179355,30.0000000000,738.7756000000
0.0495048206,15.0000000000,788.2165000000
0.1015164203,15.0000000000,1083.9011000000
0.0925568039,15.0000000000,1029.5327000000
0.0546168794,15.0000000000,815.0518000000
0.0702877099,15.0000000000,900.4376000000
0.0855830103,15.0000000000,988.1600000000
0.0201714985,30.0000000000,370.4777000000
0.0656535919,30.0000000000,636.3725000000
0.0567512510,30.0000000000,578.8251000000
0.1166318641,15.0000000000,1178.5847000000
0.0567036883,30.0000000000,578.5240000000
0.0598906224,30.0000000000,598.8475000000
0.0897164860,15.0000000000,1012.5807000000
0.0670369361,15.0000000000,882.3441000000
0.0831100950,30.0000000000,755.5599000000
0.0731310221,30.0000000000,686.4616000000
0.1101113679,30.0000000000,953.1650000000
0.0602389917,15.0000000000,845.1486000000
0.0857131665,30.0000000000,773.9734000000
0.1095712862,15.0000000000,1133.9063000000
0.0772766420,30.0000000000,714.8694000000
0.0757746737,15.0000000000,931.4200000000
0.0556741420,15.0000000000,820.6652000000
0.0688104311,30.0000000000,657.3327000000
0.0788366768,15.0000000000,948.9484000000
0.0644283612,15.0000000000,867.9679000000
0.0755973868,30.0000000000,703.3097000000
0.0719741284,30.0000000000,678.6131000000
0.0725982621,15.0000000000,913.4169000000
0.0798029048,30.0000000000,732.3910000000
0.0687945045,15.0000000000,892.1021000000
0.0962889346,15.0000000000,1052.0163000000
0.0453444710,30.0000000000,508.7341000000
0.0496692767,15.0000000000,789.0719000000
0.0756884997,30.0000000000,703.9351000000
0.0681493183,15.0000000000,888.5134000000
0.0588488752,30.0000000000,592.1698000000
0.0541450438,30.0000000000,562.4365000000
0.0649686052,15.0000000000,870.9348000000
0.0539437661,30.0000000000,561.1798000000
0.0751896134,15.0000000000,928.0902000000
0.0728446363,15.0000000000,914.8066000000
0.0393389445,15.0000000000,736.3796000000
0.0831285083,30.0000000000,755.6896000000
0.1063030594,30.0000000000,924.4954000000
0.0641393269,30.0000000000,626.4185000000
0.0784572982,15.0000000000,946.7674000000
0.0432277102,30.0000000000,496.2094000000
0.0858717921,15.0000000000,989.8564000000
0.0780468882,30.0000000000,720.1951000000
0.0575293039,15.0000000000,830.5670000000
0.0841298207,15.0000000000,979.6455000000
0.0705004454,30.0000000000,668.6669000000
0.0623546423,30.0000000000,614.7721000000
0.0805106424,30.0000000000,737.3275000000
0.0536909109,30.0000000000,559.6029000000
0.0674555607,30.0000000000,648.3027000000
0.0620821764,15.0000000000,855.1473000000
0.0720171280,30.0000000000,678.9042000000
0.0879669313,30.0000000000,790.0376000000
0.0724912070,15.0000000000,912.8133000000
0.0995307555,30.0000000000,874.1060000000
0.0828271525,30.0000000000,753.5678000000
0.1075508112,30.0000000000,933.8633000000
0.0663190534,15.0000000000,878.3750000000
0.0582811133,30.0000000000,588.5444000000
0.0498323693,15.0000000000,789.9207000000
0.0584037435,15.0000000000,835.2572000000
0.0817728021,15.0000000000,965.9145000000
0.0670853619,30.0000000000,645.8443000000
0.0576997238,30.0000000000,584.8422000000
0.1010306058,30.0000000000,885.1969000000
0.0524680233,30.0000000000,552.0057000000
0.0216173094,15.0000000000,650.9829000000
0.0932530638,30.0000000000,828.1383000000
0.0407927633,30.0000000000,481.9970000000
0.0625098082,30.0000000000,615.7810000000
0.0880687557,30.0000000000,790.7660000000
0.0701700669,30.0000000000,666.4451000000
0.0868981494,15.0000000000,995.8976000000
0.0961639253,30.0000000000,849.3594000000
0.0664519507,15.0000000000,879.1091000000
0.0824102758,15.0000000000,969.6185000000
0.0219096907,15.0000000000,652.3398000000
0.0846897626,15.0000000000,982.9219000000
0.0485029743,30.0000000000,527.7099000000
0.0989664331,30.0000000000,869.9435000000
0.0459782801,15.0000000000,770.0025000000
0.0487840675,30.0000000000,529.4150000000
0.0848242579,15.0000000000,983.7097000000
0.0561409119,15.0000000000,823.1503000000
0.0797888148,30.0000000000,732.2929000000
0.0781987045,30.0000000000,721.2466000000
0.0514030349,30.0000000000,545.4290000000
0.0795446947,15.0000000000,953.0255000000
0.0911902660,15.0000000000,1021.3594000000
0.0785840794,30.0000000000,723.9181000000
0.0574583286,30.0000000000,583.3082000000
0.0704622475,30.0000000000,668.4098000000
0.0505936669,15.0000000000,793.8896000000
0.0447950839,30.0000000000,505.4685000000
0.0584911868,15.0000000000,835.7271000000
0.0579479402,15.0000000000,832.8106000000
0.0582329670,15.0000000000,834.3401000000
0.0423722173,30.0000000000,491.1921000000
0.1299681533,30.0000000000,1105.9506000000
0.0584670809,30.0000000000,589.7308000000
0.0595241678,30.0000000000,596.4947000000
0.0853554084,30.0000000000,771.4337000000
0.0691943194,30.0000000000,659.9004000000
0.0944967103,15.0000000000,1041.1899000000
0.0884591480,15.0000000000,1005.1209000000
0.0768461813,30.0000000000,711.8994000000
0.0469529808,15.0000000000,775.0122000000
0.0612161492,15.0000000000,850.4413000000
0.0662763241,15.0000000000,878.1391000000
0.0483877154,30.0000000000,527.0114000000
0.0875796864,15.0000000000,999.9193000000
0.0513031881,30.0000000000,544.8143000000
0.0747544283,15.0000000000,925.6174000000
0.0796331346,15.0000000000,953.5354000000
0.0571465282,15.0000000000,828.5185000000
0.0654637352,30.0000000000,635.1209000000
0.0519983243,15.0000000000,801.2423000000
0.1022739763,30.0000000000,894.4215000000
0.0440141325,15.0000000000,759.9644000000
0.0470500801,30.0000000000,518.9389000000
0.0441960998,15.0000000000,760.8912000000
0.1125676267,30.0000000000,971.7750000000
0.0594224811,30.0000000000,595.8426000000
0.0541029067,15.0000000000,812.3308000000
0.0739215372,15.0000000000,920.8945000000
0.0502392417,15.0000000000,792.0404000000
0.0554103145,30.0000000000,570.3660000000
0.0939192496,15.0000000000,1037.7132000000
0.0409195397,30.0000000000,482.7317000000
0.0516007399,30.0000000000,546.6471000000
0.0693197809,15.0000000000,895.0296000000
0.0890616074,15.0000000000,1008.6919000000
0.0822788061,15.0000000000,968.8540000000
0.0772117969,30.0000000000,714.4217000000
0.0784972456,15.0000000000,946.9970000000
0.0144069259,15.0000000000,618.0769000000
0.0434080706,15.0000000000,756.8825000000
0.0827489695,15.0000000000,971.5893000000
0.1096816938,30.0000000000,949.9190000000
0.0935785963,15.0000000000,1035.6648000000
0.0540830795,15.0000000000,812.2259000000
0.0548520675,30.0000000000,566.8612000000
0.0830648479,30.0000000000,755.2412000000
0.0937500722,30.0000000000,831.7499000000
0.0702845025,30.0000000000,667.2143000000
0.0970332572,15.0000000000,1056.5285000000
0.0817356599,30.0000000000,745.9000000000
0.0925353240,30.0000000000,822.9314000000
0.0902668290,30.0000000000,806.5433000000
0.0805115408,15.0000000000,958.6075000000
0.0454473107,30.0000000000,509.3466000000
0.0599332430,15.0000000000,843.4962000000
0.0836940093,15.0000000000,977.0992000000
0.0615226565,30.0000000000,609.3749000000
0.0893827838,30.0000000000,800.1855000000
0.0222588605,15.0000000000,653.9626000000
0.0737243416,30.0000000000,690.5003000000
0.0497583772,15.0000000000,789.5355000000
0.0723979417,30.0000000000,681.4842000000
0.0804237391,30.0000000000,736.7207000000
0.0685349813,15.0000000000,890.6576000000
0.0985197933,15.0000000000,1065.5678000000
0.0462091361,15.0000000000,771.1873000000
0.0754932682,30.0000000000,702.5953000000
0.0914937617,30.0000000000,815.3938000000
0.0877348622,15.0000000000,1000.8361000000
0.0154383888,15.0000000000,622.7184000000
0.0446794227,30.0000000000,504.7823000000
0.0841540996,15.0000000000,979.7874000000
0.0888405301,30.0000000000,796.2940000000
0.0484291985,30.0000000000,527.2628000000
0.0667502789,30.0000000000,643.6224000000
0.0577787765,15.0000000000,831.9036000000
0.0820328627,30.0000000000,747.9851000000
0.0721423955,30.0000000000,679.7524000000
0.0721575771,15.0000000000,910.9338000000
0.0865350374,30.0000000000,779.8186000000
0.1030265777,30.0000000000,900.0182000000
0.0684715575,30.0000000000,655.0694000000
0.0943287473,15.0000000000,1040.1781000000
0.0898609906,15.0000000000,1013.4398000000
0.0796663632,30.0000000000,731.4401000000
0.0463564663,30.0000000000,514.7769000000
0.0832113831,15.0000000000,974.2834000000
0.0541579019,15.0000000000,812.6217000000
0.0911113864,30.0000000000,812.6322000000
0.0252221501,30.0000000000,396.2769000000
0.0895942121,30.0000000000,801.7046000000
0.0529698865,15.0000000000,806.3505000000
0.0700132412,30.0000000000,665.3914000000
0.0712126392,30.0000000000,673.4664000000
0.0557264438,30.0000000000,572.3552000000
0.0433477400,15.0000000000,756.5761000000
0.1146777404,15.0000000000,1166.1419000000
0.0743134946,15.0000000000,923.1155000000
0.0394057585,30.0000000000,473.9958000000
0.0744641819,30.0000000000,695.5492000000
0.0487568167,15.0000000000,784.3328000000
0.0832758847,15.0000000000,974.6595000000
0.0600211349,30.0000000000,599.6864000000
0.0586363527,30.0000000000,590.8116000000
0.0952362954,15.0000000000,1045.6510000000
0.0586791364,15.0000000000,836.7374000000
0.1095555258,30.0000000000,948.9663000000
0.1025665993,15.0000000000,1090.3611000000
0.0615887508,30.0000000000,609.8029000000
0.0462454598,15.0000000000,771.3739000000
0.0656708082,30.0000000000,636.4860000000
0.0927120356,30.0000000000,824.2124000000
0.0489061601,30.0000000000,530.1565000000
0.0722058692,15.0000000000,911.2057000000
0.0323707971,15.0000000000,702.0410000000
0.0725897771,15.0000000000,913.3690000000
0.0854435483,15.0000000000,987.3412000000
0.0969050761,30.0000000000,854.7888000000
0.0842964257,15.0000000000,980.6198000000
0.0712901245,30.0000000000,673.9894000000
0.0853092331,15.0000000000,986.5530000000
0.0802237138,15.0000000000,956.9440000000
0.0994845219,15.0000000000,1071.4538000000
0.0508183810,30.0000000000,541.8343000000
0.0686765845,15.0000000000,891.4456000000
0.0806765023,15.0000000000,959.5616000000
0.0422768226,30.0000000000,490.6342000000
0.0762937090,30.0000000000,708.0945000000
0.0576217450,30.0000000000,584.3465000000
0.0677938320,15.0000000000,886.5393000000
0.0474261922,30.0000000000,521.2025000000
0.0722278613,15.0000000000,911.3295000000
0.0664884038,15.0000000000,879.3105000000
0.0807107141,15.0000000000,959.7595000000
0.1080362375,30.0000000000,937.5146000000
0.0696755212,15.0000000000,897.0152000000
0.0694689302,15.0000000000,895.8618000000
0.0749611266,15.0000000000,926.7915000000
0.0377028325,15.0000000000,728.2291000000
0.0888808405,15.0000000000,1007.6197000000
0.0655120092,30.0000000000,635.4390000000
0.0917759926,15.0000000000,1024.8587000000
0.0927054267,15.0000000000,1030.4235000000
0.0796171056,30.0000000000,731.0971000000
0.0772605650,30.0000000000,714.7584000000
0.0021081817,15.0000000000,564.4347000000
0.0893355967,15.0000000000,1010.3180000000
0.0496592957,15.0000000000,789.0200000000
0.0394449488,15.0000000000,736.9095000000
0.0823750798,15.0000000000,969.4138000000
0.1016439482,15.0000000000,1084.6846000000
0.0923666753,15.0000000000,1028.3936000000
0.0858582744,30.0000000000,775.0044000000
0.0737563478,30.0000000000,690.7184000000
0.0740669738,30.0000000000,692.8367000000
0.0569013595,15.0000000000,827.2080000000
0.0754576757,30.0000000000,702.3511000000
0.0494028160,30.0000000000,533.1778000000
0.0753217092,30.0000000000,701.4187000000
0.0893356037,15.0000000000,1010.3180000000
0.1339217836,30.0000000000,1136.9346000000
0.0552741818,15.0000000000,818.5391000000
0.0852044983,30.0000000000,770.3632000000
0.0715895637,30.0000000000,676.0120000000
0.0928065608,15.0000000000,1031.0299000000
0.0696629104,15.0000000000,896.9447000000
0.0656818905,15.0000000000,874.8603000000
0.0661224728,15.0000000000,877.2899000000
0.0692471885,30.0000000000,660.2543000000
0.0694110531,30.0000000000,661.3519000000
0.0520408262,30.0000000000,549.3631000000
0.0495346876,30.0000000000,533.9814000000
0.0770753455,15.0000000000,938.8450000000
0.0815977756,30.0000000000,744.9333000000
0.0800826039,15.0000000000,956.1290000000
0.0695016686,15.0000000000,896.0445000000
0.0592392692,15.0000000000,839.7524000000
0.0855969062,30.0000000000,773.1478000000
0.0681177654,30.0000000000,652.7098000000
0.0304696275,15.0000000000,692.8425000000
0.0476462811,15.0000000000,778.5870000000
0.0919380606,30.0000000000,818.6065000000
0.0350271510,30.0000000000,449.1963000000
0.0772869494,15.0000000000,940.0558000000
0.0370938914,15.0000000000,725.2093000000
0.0641047775,30.0000000000,626.1921000000
0.0778740648,15.0000000000,943.4197000000
0.0737391383,30.0000000000,690.6011000000
0.1022125801,30.0000000000,893.9654000000
0.0612277361,15.0000000000,850.5042000000
0.0461107698,30.0000000000,513.3066000000
0.0593420020,15.0000000000,840.3061000000
0.0446381359,30.0000000000,504.5375000000
0.1009882631,30.0000000000,884.8833000000
0.0745348624,30.0000000000,696.0322000000
0.0981001180,15.0000000000,1063.0121000000
0.0832688602,15.0000000000,974.6185000000
0.0957420636,15.0000000000,1048.7071000000
0.0646728393,30.0000000000,629.9180000000
0.0878570881,15.0000000000,1001.5585000000
0.0720133223,15.0000000000,910.1217000000
0.0514068331,15.0000000000,798.1415000000
0.0912012942,30.0000000000,813.2813000000
0.0671283077,15.0000000000,882.8500000000
0.0350657693,30.0000000000,449.4119000000
0.0491530852,15.0000000000,786.3889000000
0.0669439344,30.0000000000,644.9061000000
0.0672146635,15.0000000000,883.3282000000
0.0995471627,15.0000000000,1071.8365000000
0.0540048007,30.0000000000,561.5608000000
0.0750781505,30.0000000000,699.7497000000
0.0546363482,30.0000000000,565.5095000000
0.0725515425,15.0000000000,913.1534000000
0.0577489082,15.0000000000,831.7435000000
0.0370157203,15.0000000000,724.8222000000
0.0632470921,30.0000000000,620.5844000000
0.0586244313,30.0000000000,590.7355000000
0.0716390184,30.0000000000,676.3463000000
0.0659148925,15.0000000000,876.1447000000
0.0906114820,30.0000000000,809.0263000000
0.0463095307,30.0000000000,514.4959000000
0.0520300629,15.0000000000,801.4089000000
0.0821690161,15.0000000000,968.2158000000
0.0554431521,15.0000000000,819.4370000000
0.0754874648,30.0000000000,702.5555000000
0.0970120954,30.0000000000,855.5736000000
0.1035543666,15.0000000000,1096.4537000000
0.0613787681,15.0000000000,851.3239000000
0.0965082820,15.0000000000,1053.3451000000
0.0719332818,15.0000000000,909.6713000000
0.0354363703,15.0000000000,717.0274000000
0.0485683787,30.0000000000,528.1064000000
0.0366340388,15.0000000000,722.9338000000
0.0576219351,15.0000000000,831.0632000000
0.0832962624,15.0000000000,974.7783000000
0.0758489449,30.0000000000,705.0368000000
0.0161845242,15.0000000000,626.0897000000
0.0503580802,15.0000000000,792.6602000000
0.0544995843,15.0000000000,814.4304000000
0.0793779295,30.0000000000,729.4326000000
0.0675875134,15.0000000000,885.3947000000
0.0713441607,30.0000000000,674.3542000000
0.0491743474,30.0000000000,531.7869000000
0.0664119682,15.0000000000,878.8882000000
0.0417403692,30.0000000000,487.5030000000
0.0543786137,15.0000000000,813.7898000000
0.0606215469,15.0000000000,847.2185000000
0.0637541141,30.0000000000,623.8968000000
0.0794288665,30.0000000000,729.7870000000
0.1039874113,15.0000000000,1099.1297000000
0.0546918797,30.0000000000,565.8573000000
0.0613201039,30.0000000000,608.0640000000
0.0696301632,15.0000000000,896.7619000000
0.0423636914,15.0000000000,751.5887000000
0.0687090614,15.0000000000,891.6264000000
0.0759463728,30.0000000000,705.7062000000
0.0889272397,30.0000000000,796.9159000000
0.0836652712,30.0000000000,759.4742000000
0.0834127413,30.0000000000,757.6929000000
0.0525265837,15.0000000000,804.0175000000
0.0466646899,30.0000000000,516.6243000000
0.0822277719,15.0000000000,968.5573000000
0.0572826617,15.0000000000,829.2468000000
0.0547282330,15.0000000000,815.6420000000
0.0833239422,30.0000000000,757.0668000000
0.0596782763,30.0000000000,597.4837000000
0.1093025970,15.0000000000,1132.2215000000
